id,descripteur,disparition,envergure,espece,famille,genre,image,localisation,ordre,poids,taille,text,title,class_bird,french_name,english_name
13,"Linnaeus, 1758",LC,27 cm.,oryzivorus,"
 ",Ictéridés,https://www.oiseaux.net/photos/denis.chavigny/images/goglu.des.pres.dcha.2p.jpg,,Passériformes,29 à 40 g,18 cm,"Chez ce grand ictéridé dont la forme et les couleurs ressemblent beaucoup aux bruants de la famille des embérizidés, les ailes sont longues et pointues, la queue est nettement aiguisée. Chez le mâle en plumage nuptial, la nuque est recouverte d'une tache chamois qui est plus ou moins développée. Le reste de la tête, la gorge et la totalité des parties inférieures sont noirs. Le dessus noir est orné de longues stries chamois (la strie centrale est très épaisse). Le bas du dos et le croupion sont gris clair, variant au blanchâtre sur les sus-caudales. La queue est noire, les scapulaires sont blancs, contrastant avec les couvertures alaires, les grandes couvertures et les tertiaires qui sont noires avec des bordures blanches. Les primaires ont d'étroits liserés blancs. 
Les iris sont brun sombre, le bec est noir avec une tache grise à la base de la mandibule inférieure. Les pattes sont brun-chair. 
En plumage éclipse, le mâle est semblable à sa partenaire, avec cependant des tachetures noirâtres sur la gorge. En février-mars, à la fin de l'été austral, il présente habituellement un plumage intermédiaire entre le plumage nuptial et le plumage non-nuptial. 
En plumage nuptial, la tête de la femelle est presque entièrement chamois. Le sourcil clair est long et large, le capuchon sombre est divisé en 2 par une strie centrale pâle Le dessus des ailes est noir avec des stries chamois. La gorge est blanche, le dessous chamois-crème. Les flancs et le ventre ont des striures fuligineuses. Le bec est très caractéristique : rose avec une mandibule très claire, une pointe et un culmen noirs. 
La femelle non-nuptiale ne diffère guère de la femelle nuptiale. Seulement, les stries des parties supérieures sont plus brillantes et plus orangées, le rose du bec est rose plus éclatant. Les juvéniles sont semblables aux femelles non-nuptiales. Les parties inférieures sont uniformément chamois, excepté les côtés de la poitrine qui ont des stries sombres à peine perceptibles.",Goglu des prés,013.Bobolink,Goglu des prés,Bobolink
62,"Coues, 1862",,-,smithsonianus,"
 ",Laridés,https://www.oiseaux.net/photos/denis.chavigny/images/goeland.d.amerique.dcha.0p.jpg,https://www.oiseaux.net/maps/images/goeland.d.amerique.1.200.w.png,Charadriiformes,-,cm,Goéland d'Amérique (Larus smithsonianus) est un oiseau qui appartient à la famille des Laridés.,Goéland d'Amérique,062.Herring_Gull,Goéland d'Amérique,American Herring Gull
60,"Gunnerus, 1767",,132 à 142 cm.,hyperboreus,"
 ",Laridés,https://www.oiseaux.net/photos/denis.chavigny/images/goeland.bourgmestre.dcha.0p.jpg,,Charadriiformes,1200 à 2000 g,77 cm,"Le goéland bourgmestre est un oiseau de grande taille au large bec habitant dans le grand nord. Les adultes présentent une livrée et un ensemble qui paraissent très clairs. Le dos et les couvertures alaires sont d'un gris pâle, ces dernières avec une nette bordure blanche. Les ailes n'affichent aucune marque noire. La queue est blanche, les pattes roses et les yeux jaunes. Le puissant bec jaune porte une marque rouge sur la mandibule inférieure. Alors que pendant la saison nuptiale, les adultes présentent une tête parfaitement blanche et un anneau couleur chair bien visible autour de l'oeil, en plumage hivernal, ce dernier s'estompe et le capuchon est fortement strié de brun.
Le bourgmestre peut être confondu avec le goéland à ailes grises (Larus glaucescens) avec lequel il s'hybride. Comme la plupart des grands goélands, c'est un goéland ""à quatre années"", ce qui signifie qu'il met quatre ans pour acquérir son plumage adulte définitif, et que chaque année son plumage sub-adulte est différent. Les juvéniles sont principalement blancs avec des taches chamois. Les immatures de première année se distinguent des goélands à ailes grises par leur bec bicolore, rose chair à la base et noir à l'extrémité.",Goéland bourgmestre,060.Glaucous_winged_Gull,Goéland bourgmestre,Glaucous Gull
65,"Stejneger, 1884",,132 à 148 cm.,schistisagus,"
 ",Laridés,https://www.oiseaux.net/photos/serge.nicolle/images/goeland.a.manteau.ardoise.seni.1p.jpg,https://www.oiseaux.net/maps/images/goeland.a.manteau.ardoise.1.200.w.png,Charadriiformes,1050 à 1695 g,67 cm,Goéland à manteau ardoisé (Larus schistisagus) est un oiseau qui appartient à la famille des Laridés.,Goéland à manteau ardoisé,065.Slaty_backed_Gull,Goéland à manteau ardoisé,Slaty-backed Gull
64,"Ord, 1815",LC,121 à 127 cm.,delawarensis,"
 ",Laridés,https://www.oiseaux.net/photos/denis.chavigny/images/goeland.a.bec.cercle.dcha.0p.jpg,https://www.oiseaux.net/maps/images/goeland.a.bec.cercle.1.200.w.png,Charadriiformes,400 à 590 g,54 cm,"Le goéland à bec cerclé a le dos et les épaules gris-bleu pâle et la tête blanche. Les ailes ont le bout noir avec des miroirs blancs. L'oiseau est blanchâtre en dessous. Les pattes et les palmes sont jaunâtres ou verdâtres. Il a un cercle noir autour du bec.
Les immatures ont une coloration différente. La première année, ils sont blanchâtres avec de petites taches brunes, et le bout des ailes et la queue sont bien noirs. La deuxième année, ils ressemblent davantage aux adultes, mais ils ont le bout de la queue noir.",Goéland à bec cerclé,064.Ring_billed_Gull,Goéland à bec cerclé,Ring-billed Gull
45,"Linnaeus, 1761",LC,102 à 112 cm.,glacialis,"
 ",Procellariidés,https://www.oiseaux.net/photos/denis.chavigny/images/fulmar.boreal.dcha.0p.jpg,,Procellariiformes,700 à 900 g,50 cm,"Oiseau pélagique fascinant. Sa parure ne paye pas de mine : la tête et le dessous sont blanc pur, l'œil est entouré d'un petit masque noir, les couvertures alaires et le croupion sont gris, les rémiges primaires et secondaires sont sombres et l'extrémité de la queue est blanche. Il existe 2 formes : la forme ""bleue"" se distingue au corps entièrement gris ; on la trouve près de l'Arctique. La forme claire a été décrite ci-dessus. Le bec crochu jaune et gris du fulmar est très particulier : les narines forment des tubes. L'envergure et le vol souple frappent l'observateur en premier lieu. Le fulmar boréal (précédemment appelé pétrel fulmar) est le seul représentant de la famille de procellariidés a avoir un plumage clair et une vie diurne.",Fulmar boréal,045.Northern_Fulmar,Fulmar boréal,Northern Fulmar
92,"Forster, JR, 1771",,-,minor,"
 ",Caprimulgidés,https://www.oiseaux.net/photos/denis.chavigny/images/engoulevent.d.amerique.dcha.0p.jpg,https://www.oiseaux.net/maps/images/engoulevent.d.amerique.1.200.w.png,Caprimulgiformes,,25 cm,Engoulevent d'Amérique (Chordeiles minor) est un oiseau qui appartient à la famille des Caprimulgidés.,Engoulevent d'Amérique,092.Nighthawk,Engoulevent d'Amérique,Common Nighthawk
56,"Linnaeus, 1758",,30 à 35 cm.,enucleator,"
 ",Fringillidés,https://www.oiseaux.net/photos/denis.chavigny/images/durbec.des.sapins.dcha.1p.jpg,https://www.oiseaux.net/maps/images/durbec.des.sapins.1.200.w.png,Passériformes,42 à 77 g,26 cm,"Bien que très proche des membres du genre Loxia, réunissant les becs-croisés, le Durbec des sapins s'en distingue essentiellement par son bec plus court dont les mandibules ne sont pas croisées à l'extrémité. En livrée nuptiale, le mâle possède un plumage à dominante rouge rosé, avec un arrière du ventre et des sous-caudales gris. Comme le Bec-croisé bifascié, l'aile noirâtre est marquée par une double barre blanche. Cependant, il ne peut être confondu avec ce dernier en raison de sa plus grande taille et de la moins grande visibilité de ses barres alaires. La femelle est à dominante jaunâtre ou verdâtre. Sa tête, sa poitrine et son croupion jaune orangé terne contrastent avec les parties supérieures et les flancs habituellement gris.",Durbec des sapins,056.Pine_Grosbeak,Durbec des sapins,Pine Grosbeak
31,,,,,,,https://www.oiseaux.net/photos/ricketdi/images/coulicou.a.bec.noir.fori.4p.152.h.jpg,,,,,Coulicou à bec noir (Coccyzus erythropthalmus) est un oiseau qui appartient à la famille des Cuculidés.,Coulicou à bec noir,031.Black_billed_Cuckoo,Coulicou à bec noir,Black-billed Cuckoo
33,,,,,,,https://www.oiseaux.net/photos/michel.lamarche/images/id/coulicou.a.bec.jaune.mila.3p.152.h.jpg,https://www.oiseaux.net/maps/images/coulicou.a.bec.jaune.1.200.w.png,,,,Coulicou à bec jaune (Coccyzus americanus) est un oiseau qui appartient à la famille des Cuculidés.,Coulicou à bec jaune,033.Yellow_billed_Cuckoo,Coulicou à bec jaune,Yellow-billed Cuckoo
48,"Linnaeus, 1758",LC,-,carduelis,"
 ",Fringillidés,https://www.oiseaux.net/photos/denis.chavigny/images/id/chardonneret.elegant.dcha.0p.jpg,,Passériformes,14 à 18 g,14 cm,"Le Chardonneret élégant est un petit passereau, d'une taille inférieure à celle d'un moineau et facile à reconnaître. En effet, l'adulte a une face rouge sang et une grande zone jaune-citron sur l'aile. Il y a un léger dimorphisme sexuel qui, si l'on peut dire, ne saute pas aux yeux. Le mâle a le rouge de la face qui déborde l'œil vers l'arrière tandis que chez la femelle, le rouge s'arrête au niveau de l'œil. Le reste de la tête est noir et blanc. L'œil sombre est inclus dans une zone lorale noire. Le bec, régulièrement conique, est rose pâle. Le dessus du corps (manteau, dos et scapulaires) est brun-chamois, excepté le croupion et les sus-caudales qui sont blancs, ce qui se voit bien chez l'oiseau en vol. Le brun du dessus gagne les côtés de la poitrine où il forme deux taches pectorales bien visibles, et les flancs, tandis que le reste du dessous est blanc. Ailes et queues sont noires avec des taches blanches sur les rémiges et les rectrices. Le large bandeau jaune qui coupe l'aile en deux dans le sens de la longueur est très visible sur l'oiseau en vol. Les pattes sont roses ou rosâtres suivant la saison.
Le juvénile se reconnaît comme chardonneret au bandeau jaune de l'aile et se distingue très facilement de l'adulte à l'absence de rouge sur la face. De plus, la tête et le dessous de son corps sont beige blanchâtre et finement striés de brun.
Les oiseaux des sous-espèces orientales, caniceps ou subulata, ont la tête et le dessus du corps d'un brun-gris assez pâle.",Chardonneret élégant,048.European_Goldfinch,Chardonneret élégant,European Goldfinch
12,"Bonaparte, 1826",LC,38 cm.,xanthocephalus,"
 ",Ictéridés,https://www.oiseaux.net/photos/luis.agassiz.fuertes/images/carouge.a.tete.jaune.luag.0p.jpg,,Passériformes,,22 à 265 cm,"Chez le mâle, les lores et une étroite zone au tour des yeux sont noirs. Le reste de la tête, la gorge et le haut de la poitrine sont jaune éclatant (les plumes du capuchon et de la nuque ont des pointes brun jaunâtre en plumage non nuptial). Les parties supérieures, y compris les ailes et la queue, sont noires. Un partie des grandes couvertures et de l'alula sont blancs. Les parties inférieures sous la poitrine sont noires mais il y a une tache jaune visible sur le bas-ventre. Les iris son brun sombre, les pattes et les pieds sont noirâtres. La femelle est plus petite que son partenaire.
Ses lores sont grisâtres, le dessus, de la tête du front à la nuque et au cou sont bruns, les couvertures auriculaires sont semblables. Un discret sourcil passe au-dessus de l'œil, une légère moustache claire parcourt le bas des joues. Le menton et la gorge sont blanchâtres, le haut de la poitrine est jaune terne. Le reste du plumage varie du brun au noir brunâtre. Les parties nues sont semblables à celles du mâle. Les juvéniles sont différenciables des adultes.
La tête et le dessus sont chamois-cannelle. Le masque facial est visible, les plumes du dessus sont liserées de cannelle. Il y a 2 barres alaires pâles. Le mâle juvénile est plus terne, plus fauve sur le dessus et avec des barres alaires plus blanches.",Carouge à tête jaune,012.Yellow_headed_Blackbird,Carouge à tête jaune,Yellow-headed Blackbird
10,"Linnaeus, 1766",LC,31 à 40 cm.,phoeniceus,"
 ",Ictéridés,https://www.oiseaux.net/photos/denis.chavigny/images/carouge.a.epaulettes.dcha.0p.jpg,,Passériformes,32 à 77 g,22 cm,"Chez les carouges à épaulettes, le mâle est facilement identifiable grâce à son plumage noir brillant, avec une large tache rouge orangé sur les épaules, bordée d'une étroite lisière jaune sur la partie inférieure. La femelle présente des parties supérieures poussiéreuses ou brunâtres, et des parties inférieures claires très fortement striées. En fait, elles ressemblent à des moineaux de grande taille dont la face serait traversé par un étroit sourcil blanchâtre. Leur menton et leur gorge peuvent afficher une légère teinte rosâtre et l'élargissement des stries sur l'abdomen donnent à cette partie un aspect brun avec des stries blanches. Les ailes sont brunes, avec une tache rouge plus ou moins importante selon les individus, rappelant vaguement les épaulettes du mâle. Les deux sexes ont un bec tranchant et pointu. Chez le mâle, ce dernier a tendance à être totalement noir, alors que chez la femelle, il est brun sombre sur le culmen et plus clair sur le dessous. Les pattes, les griffes, les yeux et le bec sont foncés. Les immatures mâles ont une livrée variable : certains ressemblent à la femelle adulte alors que d'autres sont assez semblables au mâle adulte en plumage d'hiver. Ils affichent une tache orange bordée de blanc sur l'épaule, tandis que chez les immatures femelles, celle-ci est totalement absente.",Carouge à épaulettes,010.Red_winged_Blackbird,Carouge à épaulettes,Red-winged Blackbird
